,cycle,ambient_temperature,datetime,sense_current,battery_current,battery_impedance,rectified_impedance,Re,Rct
247,248,24,2008-05-24 01:58:28,(834.25244140625-26.902427673339844j),(324.18524169921875-92.16548919677734j),(0.16563021109628778-0.12891736682556135j),(0.096891918046755-0.00284152487499633j),0.0732641449429155,0.09485788030578557
248,249,24,2008-05-24 05:28:14,(843.9292602539062-29.527528762817383j),(314.520263671875-88.98707580566406j),(0.1600827764512591-0.12754038980579424j),(0.10138832256464801-0.003172363992395481j),0.07525091465096566,0.10263114150619053
249,250,24,2008-05-24 06:49:19,(835.3837890625-27.951852798461914j),(322.9848937988281-90.62006378173828j),(0.1651093023445849-0.12831557148729755j),(0.09750466377467801-0.002870572329283148j),0.07295338594839133,0.09709171535624934
250,251,24,2008-05-24 10:10:44,(844.1531372070312-29.059104919433594j),(314.5452575683594-90.89491271972656j),(0.16151092242903464-0.12795649657934904j),(0.10501689036039727-0.0026733668294168706j),0.07579555842218386,0.10337622430701954
251,252,24,2008-05-24 11:31:49,(834.5145263671875-28.411462783813477j),(322.78863525390625-87.34709167480469j),(0.16496597708771998-0.13013837569410552j),(0.09956043117281282-0.0028803369142131894j),0.07229989931673016,0.09726851617156725
252,253,24,2008-05-24 14:59:04,(844.671630859375-30.662940979003906j),(313.3046569824219-88.17906951904297j),(0.1590637852619383-0.1278797384668507j),(0.10614495204268684-0.003060789174010625j),0.07634314633390711,0.10459379391771405
253,254,24,2008-05-24 16:20:01,(836.6738891601562-27.33670425415039j),(321.50494384765625-91.5093002319336j),(0.16463709052176753-0.12895500379802358j),(0.09927483003121758-0.002477191851510906j),0.07208193445058439,0.09632752730869723
254,255,24,2008-05-24 19:49:07,(843.5709228515625-30.475439071655273j),(315.4654541015625-87.30052185058594j),(0.16000592198387528-0.12934930799952146j),(0.10399155533592536-0.00213158593881984j),0.07548574752727838,0.10415670198896312
255,256,24,2008-05-24 21:10:04,(837.1570434570312-29.991024017333984j),(321.7192687988281-87.30690002441406j),(0.16445246680299064-0.13049580442816502j),(0.10089842971272747-0.0024666271729782345j),0.074020498261262,0.09921529436633025
256,257,24,2008-05-25 00:34:43,(845.6068115234375-30.1300048828125j),(313.8558349609375-87.29763793945312j),(0.15873397277727946-0.12872504817741695j),(0.10508084983699158-0.002678271756918569j),0.075678173941146,0.10498941605859084
257,258,24,2008-05-25 01:55:30,(835.02978515625-26.88825798034668j),(324.6280212402344-89.1697006225586j),(0.16436114846206512-0.1298836675544699j),(0.09904282377432738-0.002027999790460543j),0.07451902070420802,0.09722241475542803
258,259,24,2008-05-25 05:25:11,(846.9640502929688-29.919973373413086j),(310.8342590332031-86.82267761230469j),(0.15619605279091417-0.12854975297047921j),(0.1074365446526623-0.002747656867456887j),0.07639730618221811,0.10625558495145841
259,260,24,2008-05-25 06:45:59,(834.193603515625-29.784378051757812j),(323.5330810546875-90.016357421875j),(0.1651751026297176-0.1298595941422043j),(0.1001442509570829-0.0025695518269335136j),0.07424018982352315,0.09804575972887292
260,261,24,2008-05-25 10:19:30,(846.1310424804688-30.054845809936523j),(313.2886657714844-88.42994689941406j),(0.1600649705446274-0.128916238623436j),(0.1056694536691395-0.0036713890491682963j),0.07554089552390525,0.10325199429925233
261,262,24,2008-05-25 11:40:09,(838.3239135742188-28.060888290405273j),(320.1907958984375-90.80598449707031j),(0.16375789165293278-0.1292780000090863j),(0.09921977190129852-0.0015869338942344701j),0.0751269930267548,0.0976015207267083
262,263,24,2008-05-25 15:05:01,(845.5087890625-30.528331756591797j),(313.9791259765625-86.18170166015625j),(0.15877276190616846-0.12812768758169812j),(0.10614227778245557-0.00339104408657143j),0.07758555911246837,0.10473113760753461
263,264,24,2008-05-25 16:25:42,(838.4292602539062-28.84054183959961j),(320.5894470214844-90.83245849609375j),(0.1637730596312144-0.12859918646996032j),(0.10115140763382566-0.0024451743806384123j),0.07300304718574424,0.09986121453402325
264,265,24,2008-05-25 19:50:54,(846.3250732421875-30.552757263183594j),(310.95806884765625-88.03755187988281j),(0.1575150569193946-0.12804341108750086j),(0.10974349949722538-0.0036657181075011305j),0.07914099539982122,0.10410597469599145
265,266,24,2008-05-25 21:11:31,(839.4622192382812-29.048294067382812j),(318.8354797363281-88.20252990722656j),(0.16339154037873452-0.12893185847918645j),(0.09931519170407173-0.001986390132520167j),0.0733791162898153,0.10012439870046425
266,267,24,2008-05-26 00:40:52,(844.8789672851562-30.46847915649414j),(313.022705078125-87.43534851074219j),(0.16032187548157104-0.12913621419319146j),(0.1078032660003125-0.0033004774569498005j),0.07703480377026387,0.1043025357256912
267,268,24,2008-05-26 02:01:29,(837.89453125-28.900753021240234j),(320.5796813964844-92.70108032226562j),(0.16384219738542088-0.1279046633718286j),(0.10027302485667501-0.0018873958869930765j),0.07400638737748559,0.10058214210272005
268,269,24,2008-05-26 05:28:58,(844.192626953125-30.998332977294922j),(313.4358825683594-88.93217468261719j),(0.16032714682696803-0.12823181814547047j),(0.10656175709141916-0.004038642669224118j),0.07558657312230183,0.10545022867710716
269,270,24,2008-05-26 06:49:35,(837.1331787109375-27.701000213623047j),(323.8042297363281-91.41952514648438j),(0.16529076458192496-0.12928178143462024j),(0.10107590735479582-0.0020417179996940166j),0.07445731304872845,0.09771765292275987
270,271,24,2008-05-26 10:12:28,(846.4453735351562-28.942760467529297j),(310.0197448730469-88.57056427001953j),(0.1573256864435882-0.1276797686902165j),(0.10616431303496351-0.002157211305569992j),0.07680024027253078,0.10505838895245793
271,272,24,2008-05-26 11:32:56,(836.7357177734375-29.655303955078125j),(320.5201110839844-87.53810119628906j),(0.1647908578640469-0.1289967350288472j),(0.10219166439510016-0.003425497343635459j),0.07404961895766839,0.10004265315557904
272,273,24,2008-05-26 14:58:33,(845.5145874023438-32.07740020751953j),(311.79669189453125-87.76468658447266j),(0.1583966351118422-0.12860877743145835j),(0.10855913408962681-0.003559332074622696j),0.07773379473968531,0.1055258410926404
273,274,24,2008-05-26 16:19:02,(837.1434936523438-29.912067413330078j),(320.54180908203125-87.90975952148438j),(0.16290166540469622-0.1301108444613965j),(0.09898187061476597-0.0016331423831065215j),0.07345356672681479,0.09958433419834246
274,275,24,2008-05-26 19:48:54,(846.7423095703125-29.690689086914062j),(309.3574523925781-89.39590454101562j),(0.15430642544244852-0.12753270965654318j),(0.10665281371612016-0.0026801848839630715j),0.07649758460967311,0.10668360253694291
275,276,24,2008-05-26 21:09:22,(838.9119873046875-27.869850158691406j),(320.2751159667969-90.3375473022461j),(0.16465017712980995-0.1267027883862378j),(0.10298652590667369-0.0027993229995769173j),0.07429181207917376,0.10145770673563659
276,277,24,2008-05-27 00:27:55,(843.70166015625-29.196348190307617j),(314.23114013671875-88.8478775024414j),(0.1601386114970219-0.12827212525576892j),(0.10852198002235501-0.0031982755062786275j),0.07693445086160708,0.10589812281309796
277,278,24,2008-05-27 21:34:28,(836.984619140625-28.64390754699707j),(320.3751525878906-90.74253845214844j),(0.16528472804727387-0.12863961688145864j),(0.10182699516076851-0.0024962050769511504j),0.07358936787982846,0.09999474026181411
